,Name,Name_Chinese,Region,Language,States,Specific,Owner,Owner_Chinese,Parent,Parent_Chinese,Twitter,Twitter_url,Twitter_fol,Facebook,Facebook_url,Facebook_fol,Instagram,Instagram_url,Instagram_fol,Threads,Threads_url,Threads_fol,Youtube,Youtube_url,Youtube_fol,Tiktok,Tiktok_url,Tiktok_fol,Max_media_fol,Max_media,All_media_fol
676,CGTN Our Planet Needs You,,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,,,0,,,0,,,0,,,0,ourplanetneedsyou,https://www.tiktok.com/@ourplanetneedsyou,428,428,Tiktok,428
677,Panda Insight,,Anglosphere,English,Cross States,Language and Cultural Communities,People's Daily Press,人民日报社,Central Committee of the Chinese Communist Party,中国共产党中央委员会,,,0,,,0,,,0,,,0,,,0,panda_insight,https://www.tiktok.com/@panda_insight,104500,104500,Tiktok,104500
678,CGTN Razor Science,,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,,,0,,,0,,,0,,,0,razor_science,https://www.tiktok.com/@razor_science,524,524,Tiktok,524
679,Xinwen Qishi Lu,新闻启示录,Fujian,Chinese,Asia,Greater China,Fujian Radio Film and TV Group (FJTV),福建省广播影视集团,Fujian Provincial Committee,中共福建省委,,,0,,,0,,,0,,,0,,,0,sumonalocal365,https://www.tiktok.com/@sumonalocal365,6,6,Tiktok,6
680,The Optimist!,,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,,,0,,,0,,,0,,,0,the...optimist,https://www.tiktok.com/@the...optimist,9237,9237,Tiktok,9237
681,CGTN The Agenda,,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,,,0,,,0,,,0,,,0,theagendashow,https://www.tiktok.com/@theagendashow,318,318,Tiktok,318
682,Tang Knows,,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,,,0,,,0,,,0,,,0,tshowyou,https://www.tiktok.com/@tshowyou,353500,353500,Tiktok,353500
683,Visit Jiangsu,,Jiangsu,English,Asia,Greater China,Jiangsu Provincial Department of Cultural & Tourism,江苏省文化和旅游厅,Jiangsu Provincial People's Government,江苏省人民政府,,,0,,,0,,,0,,,0,,,0,visit_jiangsu,https://www.tiktok.com/@visit_jiangsu,251700,251700,Tiktok,251700
684,Visit Beijing,,Anglosphere,English,Cross States,Language and Cultural Communities,Promotional Centre of Beijing Municipal Bureau of Culture and Tourism,北京市旅游运行监测中心,Beijing Municipal People's Government,北京市人民政府,,,0,BeijingTourismOfficial,https://www.facebook.com/BeijingTourismOfficial/,3300000,,,0,,,0,,,0,visitbeijing,https://www.tiktok.com/@visitbeijing,912700,3300000,Facebook,4212700
685,Visit Shaanxi,,Shaanxi,English,Asia,Greater China,Shaanxi Provincial Department of Cultural & Tourism,陕西省文化和旅游厅,Shaanxi Provincial People's Government,陕西省人民政府,,,0,,,0,,,0,,,0,,,0,visitshaanxi,https://www.tiktok.com/@visitshaanxi,12500,12500,Tiktok,12500
686,Xinhua New Delhi,新华社新德里分部,India,English,Asia,South Asia,Xinhua News Agency,新华社,State Council,中华人民共和国国务院,,,0,,,0,,,0,,,0,,,0,xinhuanewdelhi,https://www.tiktok.com/@xinhuanewdelhi,2548,2548,Tiktok,2548
687,Zhejiang 520,,Anglosphere,English,Cross States,Language and Cultural Communities,Zhejiang Provincial Government Information Office,浙江省政府新闻办,Zhejiang Provincial People's Government,浙江省人民政府,,,0,,,0,,,0,,,0,,,0,zhejiang520,https://www.tiktok.com/@zhejiang520,27,27,Tiktok,27
688,Dot News 88,圓點Dot,Hong Kong,Cantonese,Asia,Greater China,AcMedia Limited,正傳媒有限公司,unknown,,,,0,dotnews88,https://www.facebook.com/dotnews88,58000,,,0,,,0,,,0,,,0,58000,Facebook,58000
689,Travel in China,,Anglosphere,English,Cross States,Language and Cultural Communities,China Daily Press,中国日报社,Central Publicity Department,中共中央宣传部,,,0,ChinaDailyTravel,https://www.facebook.com/ChinaDailyTravel/,4700000,,,0,,,0,,,0,,,0,4700000,Facebook,4700000
690,CCTV Kuaikan,央视网快看,China,Chinese,Asia,Greater China,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,profile.php?id=100086898702562,https://www.facebook.com/profile.php?id=100086898702562,1,,,0,,,0,,,0,,,0,1,Facebook,1
691,CGTN Rediscovering China,,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,CGTNRediscoveringChina,https://www.facebook.com/CGTNRediscoveringChina/,97000,,,0,,,0,,,0,,,0,97000,Facebook,97000
692,China Plus America,,USA,English,Americas,Anglosphere,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,chinaplusamerica,https://www.facebook.com/chinaplusamerica/,3300000,,,0,,,0,,,0,,,0,3300000,Facebook,3300000
693,China Plus South Africa,,South Africa,English,Africa,African Union,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,chinaplussa,https://www.facebook.com/chinaplussa/,805000,,,0,,,0,,,0,,,0,805000,Facebook,805000
694,China.com (English),中华网,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,FocusInChina,https://www.facebook.com/FocusInChina/,781000,,,0,,,0,,,0,,,0,781000,Facebook,781000
695,Chosi,,Pakistan,Urdu,Asia,South Asia,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,ChosiInUrdu,https://www.facebook.com/ChosiInUrdu/,676000,,,0,,,0,,,0,,,0,676000,Facebook,676000
696,CRI Español (Onda China),,Hispanophone,Spanish,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,ondachinabeijing,https://www.facebook.com/ondachinabeijing,3600000,,,0,,,0,,,0,,,0,3600000,Facebook,3600000
697,CRI Esperanto (Ĉina Radio Internacia),,EU,Esperanto,Europe,EU,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,criesperanto,https://www.facebook.com/criesperanto,156000,,,0,,,0,,,0,,,0,156000,Facebook,156000
698,CRI Hoc Tieng Trung ,,Vietnam,Vietnamese,Asia,ASEAN,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,crilearningchinese,https://www.facebook.com/crilearningchinese,409000,,,0,,,0,,,0,,,0,409000,Facebook,409000
699,CRI Hộp thư Ngọc Ánh,,Vietnam,Vietnamese,Asia,ASEAN,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,crihopthungocanh,https://www.facebook.com/crihopthungocanh,178000,,,0,,,0,,,0,,,0,178000,Facebook,178000
700,CRI Indonesian,,Indonesia,Bahasa Indonesia,Asia,ASEAN,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,indonesian.cri.cn,https://www.facebook.com/indonesian.cri.cn/,303000,,,0,,,0,,,0,,,0,303000,Facebook,303000
701,CRI Korean,,South Korea,Korean,Asia,East Asia,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,korean.cri,https://www.facebook.com/korean.cri,5500,,,0,,,0,,,0,,,0,5500,Facebook,5500
702,CRI Laos,,Laos,Laotian,Asia,ASEAN,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,crifm93,https://www.facebook.com/crifm93/,1500000,,,0,,,0,,,0,,,0,1500000,Facebook,1500000
703,CRI Malaysian,,Malaysia,Bahasa Malaysia,Asia,ASEAN,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,crimalay,https://www.facebook.com/crimalay/,1400000,,,0,,,0,,,0,,,0,1400000,Facebook,1400000
704,CRI Online,国际在线,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,CRIonlineofficial,https://www.facebook.com/CRIonlineofficial,946,,,0,,,0,,,0,,,0,946,Facebook,946
705,CRI Portuguese,,Portugal,Portuguese,Europe,EU,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,criportugues,https://www.facebook.com/criportugues/,1000000,,,0,,,0,,,0,,,0,1000000,Facebook,1000000
706,CRI Romanian,,Romania,Romanian,Europe,EU,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,criromanian,https://www.facebook.com/criromanian,496000,,,0,,,0,,,0,,,0,496000,Facebook,496000
707,CRI Tamil,,India,Tamil,Asia,South Asia,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,critamil,https://www.facebook.com/critamil,10000000,,,0,,,0,,,0,,,0,10000000,Facebook,10000000
708,CRI Thai,,Thailand,Thai,Asia,ASEAN,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,ChinafacecriThai,https://www.facebook.com/ChinafacecriThai,2900000,,,0,,,0,,,0,,,0,2900000,Facebook,2900000
709,CRI Vietnamese (Đài Phát thanh Quốc tế Trung Quốc),,Vietnam,Vietnamese,Asia,ASEAN,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,criviet,https://www.facebook.com/criviet/,2100000,,,0,,,0,,,0,,,0,2100000,Facebook,2100000
710,Deng Ying (Viva Studio),邓颖,Hispanophone,Spanish,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,vivastudio2020,https://www.facebook.com/vivastudio2020/?ref=page_internal,1031952,,,0,,,0,,,0,,,0,1031952,Facebook,1031952
711,Diễn đàn Tuổi trẻ ,,Vietnam,Vietnamese,Asia,ASEAN,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,crituoitre,https://www.facebook.com/crituoitre,129000,,,0,,,0,,,0,,,0,129000,Facebook,129000
712,Ji Humin,,India,Hindi,Asia,South Asia,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,ChineseHuminJi,https://www.facebook.com/ChineseHuminJi/,717000,,,0,,,0,,,0,,,0,717000,Facebook,717000
713,Liu Min,刘旻,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,minliuinbeijing,https://www.facebook.com/minliuinbeijing/,174212,,,0,,,0,,,0,,,0,174212,Facebook,174212
714,Liu Rasika,,Sri Lanka,Sinhalese,Asia,South Asia,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,profile.php?id=100023398432589,https://www.facebook.com/Rasika-Liu-103234834852201/,448000,,,0,,,0,,,0,,,0,448000,Facebook,448000
715,M & V Studio,,Vietnam,Vietnamese,Asia,ASEAN,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,crituoitre,https://www.facebook.com/crituoitre,77505,,,0,,,0,,,0,,,0,77505,Facebook,77505
716,Niu Honglin (Niu Niu),牛翃琳,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,Niuniustillrocks,https://www.facebook.com/Niuniustillrocks/,970000,,,0,,,0,,,0,,,0,970000,Facebook,970000
717,Ping Ping (Lụk chạd kạb p̄hing p̄hing / ลึกชัดกับผิงผิง),,Thailand,Thai,Asia,ASEAN,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,doubleping.china,https://www.facebook.com/doubleping.china/,176000,,,0,,,0,,,0,,,0,176000,Facebook,176000
718,Radio Internacional de China en español,,Hispanophone,Spanish,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,criespanol,https://www.facebook.com/criespanol/,3683015,,,0,,,0,,,0,,,0,3683015,Facebook,3683015
719,Secrets de chef,,la Francophonie,French,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,profile.php?id=100066989689059,https://www.facebook.com/profile.php?id=100066989689059,198143,,,0,,,0,,,0,,,0,198143,Facebook,198143
720,Seda Mali,,Sri Lanka,Sinhalese,Asia,South Asia,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,sedamali2020,https://www.facebook.com/sedamali2020,125000,,,0,,,0,,,0,,,0,125000,Facebook,125000
721,Shi Shuai (Letizia Shi / Letizia Con Chino),,Hispanophone,Spanish,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,letiziaconchino,https://www.facebook.com/letiziaconchino/,103000,,,0,,,0,,,0,,,0,103000,Facebook,103000
722,Sun Qing (Ilakkaya / இலக்கியா),孙清,India,Tamil,Asia,South Asia,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,IlakkiyaInChina,https://www.facebook.com/IlakkiyaInChina/,1100000,,,0,,,0,,,0,,,0,1100000,Facebook,1100000
723,Tabasum,,Pakistan,Urdu,Asia,South Asia,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,tabasumslife,https://www.facebook.com/Tabasums-life-108100584302366/,1100000,,,0,,,0,,,0,,,0,1100000,Facebook,1100000
724,Trending in China,,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,trendinginchina,https://www.facebook.com/trendinginchina/,1300000,,,0,,,0,,,0,,,0,1300000,Facebook,1300000
725,Vica Li Eating Daily,,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,VicaLiDaily,https://www.facebook.com/VicaLiDaily,4300,,,0,,,0,,,0,,,0,4300,Facebook,4300
726,Zhang Murtala,,Nigeria,Hausa,Africa,African Union,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,Murtalazhang,https://www.facebook.com/Murtalazhang/,1200000,,,0,,,0,,,0,,,0,1200000,Facebook,1200000
727,Zhao Songmei (Mélina Zhao),赵松梅,la Francophonie,French,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,,,0,M%C3%A9lina-Zhao-117780106328613,https://www.facebook.com/M%C3%A9lina-Zhao-117780106328613/,664,,,0,,,0,,,0,,,0,664,Facebook,664
728,JSChina_Com_Cn,中国江苏网,Jiangsu,Chinese,Asia,Greater China,"Jiangsu Zhongjiang Network Media Co., Ltd.",江苏中江网传媒股份有限公司,Jiangsu Provincial People's Government,江苏省人民政府,,,0,profile.php?id=100068609386301,https://www.facebook.com/profile.php?id=100068609386301,5,,,0,,,0,,,0,,,0,5,Facebook,5
729,Chinese Consulate General in Alexandria,中国驻亚历山大总领馆,Egypt,Arabic,Africa,African Union/MENA,Ministry of Foreign Affairs,中华人民共和国外交部,Ministry of Foreign Affairs,中华人民共和国外交部,,,0,ChinaConsulAlex,https://www.facebook.com/ChinaConsulAlex,5100,,,0,,,0,,,0,,,0,5100,Facebook,5100
730,Chinese Consulate General in Ho Chi Minh City,中国驻胡志明市总领馆,Vietnam,Vietnamese,Asia,ASEAN,Ministry of Foreign Affairs,中华人民共和国外交部,Ministry of Foreign Affairs,中华人民共和国外交部,,,0,ChineseConsulateinHCM,https://www.facebook.com/ChineseConsulateinHCM,43000,,,0,,,0,,,0,,,0,43000,Facebook,43000
731,Chinese Consulate General in Kolkata,中国驻加尔各答总领馆,India,English,Asia,South Asia,Ministry of Foreign Affairs,中华人民共和国外交部,Ministry of Foreign Affairs,中华人民共和国外交部,,,0,profile.php?id=100087493236662,https://www.facebook.com/profile.php?id=100087493236662,45,,,0,,,0,,,0,,,0,45,Facebook,45
732,Chinese Consulate General in Kuching,中国驻古晋总领事馆,Malaysia,English,Asia,ASEAN,Ministry of Foreign Affairs,中华人民共和国外交部,Ministry of Foreign Affairs,中华人民共和国外交部,,,0,profile.php?id=61550978094668,https://www.facebook.com/profile.php?id=61550978094668,5,,,0,,,0,,,0,,,0,5,Facebook,5
733,Chinese Consulate General in Penang,中国驻槟城总领事馆,Malaysia,Chinese,Asia,ASEAN,Ministry of Foreign Affairs,中华人民共和国外交部,Ministry of Foreign Affairs,中华人民共和国外交部,,,0,chinaconsulateinpenang,https://www.facebook.com/chinaconsulateinpenang,2600,,,0,,,0,,,0,,,0,2600,Facebook,2600
734,Chinese Embassy in Bangladesh,,Bangladesh,Bengali,Asia,South Asia,Ministry of Foreign Affairs,中华人民共和国外交部,Ministry of Foreign Affairs,中华人民共和国外交部,,,0,chinaembd,https://www.facebook.com/chinaembd,240000,,,0,,,0,,,0,,,0,240000,Facebook,240000
735,Chinese Embassy in Barbados,,Barbados,English,Americas,Caribbean,Ministry of Foreign Affairs,中华人民共和国外交部,Ministry of Foreign Affairs,中华人民共和国外交部,,,0,ChineseEmbassyinBB,https://www.facebook.com/ChineseEmbassyinBB,491,,,0,,,0,,,0,,,0,491,Facebook,491
736,Chinese Embassy in Botswana,,Botswana,English,Africa,African Union,Ministry of Foreign Affairs,中华人民共和国外交部,Ministry of Foreign Affairs,中华人民共和国外交部,,,0,bw.chineseembassy,https://www.facebook.com/bw.chineseembassy,41000,,,0,,,0,,,0,,,0,41000,Facebook,41000
737,Chinese Embassy in Bulgaria,中国驻保加利亚大使馆,Bulgaria,Bulgarian,Europe,EU,Ministry of Foreign Affairs,中华人民共和国外交部,Ministry of Foreign Affairs,中华人民共和国外交部,,,0,chineseembassyinbulgaria,https://www.facebook.com/chineseembassyinbulgaria,1600,,,0,,,0,,,0,,,0,1600,Facebook,1600
